orange -> [[54, 0, 0], [66, 22, 66], [81, -77, 66]] -> 1 (label=1)
gray -> [[68, -29, 47], [38, 71, -80], [52, 6, -3]] -> 2 (label=2)
blue -> [[39, 36, -54], [48, 85, -74], [46, 42, -37]] -> 0 (label=0)
red -> [[53, 71, 62], [63, -20, -25], [76, -11, 67]] -> 0 (label=0)
purple -> [[34, 72, -93], [45, 27, -33], [46, 54, 21]] -> 0 (label=1)
blue -> [[44, 69, -63], [35, 50, -72], [49, 82, -63]] -> 1 (label=1)
pink -> [[48, 26, -25], [83, -65, 27], [52, 6, -50]] -> 0 (label=0)
purple -> [[50, 8, -13], [46, 44, 12], [62, -38, 24]] -> 0 (label=0)
pink -> [[56, 58, 62], [74, -52, 16], [52, 79, -31]] -> 2 (label=2)
blue -> [[65, 38, 70], [38, 38, -59], [46, 55, 11]] -> 1 (label=1)
blue -> [[52, 8, -8], [38, 32, -63], [69, -60, 52]] -> 1 (label=1)
brown -> [[50, 27, 22], [75, 23, 78], [51, 16, -7]] -> 1 (label=0)
gray -> [[57, -2, 13], [60, -25, 25], [49, 47, -32]] -> 0 (label=0)
blue -> [[51, 3, -42], [60, 51, 67], [41, 57, -62]] -> 0 (label=0)
gray -> [[53, 83, -30], [63, -30, 3], [52, 6, -5]] -> 2 (label=2)
blue -> [[66, 39, 71], [32, 64, -90], [47, 35, 4]] -> 1 (label=1)
blue -> [[40, 46, -84], [51, 77, -41], [39, 35, -53]] -> 0 (label=0)
green -> [[52, 6, 4], [49, 64, -30], [73, -24, 58]] -> 2 (label=2)
blue -> [[51, -1, -26], [53, -1, -1], [72, -63, 61]] -> 0 (label=0)
green -> [[73, -63, 47], [53, 81, -46], [84, -20, 78]] -> 0 (label=0)
green -> [[60, -7, 22], [64, -41, 24], [68, -14, 44]] -> 1 (label=1)
grape -> [[48, 28, 1], [63, -23, -9], [54, 84, 1]] -> 2 (label=0)
blue -> [[51, 20, -13], [57, 8, 27], [80, -34, -26]] -> 2 (label=2)
blue -> [[54, 0, 0], [52, 80, -17], [39, 34, -69]] -> 2 (label=2)
mauve -> [[52, 13, -9], [49, 27, -2], [49, 50, -24]] -> 2 (label=1)
orange -> [[51, 27, 26], [49, 85, -72], [59, 26, 51]] -> 2 (label=2)
blue -> [[57, -13, -14], [53, 0, -1], [70, -53, 30]] -> 0 (label=0)
tan -> [[65, -23, 39], [64, 7, 49], [49, 21, -20]] -> 1 (label=1)
green -> [[48, 52, -18], [60, -10, 22], [70, -39, 53]] -> 2 (label=2)
gray -> [[82, -79, 77], [52, 6, -5], [78, -46, -2]] -> 1 (label=1)
purple -> [[49, 35, 24], [49, 60, -36], [59, -15, -10]] -> 1 (label=1)
red -> [[46, 60, 30], [91, -33, 87], [52, 7, 6]] -> 0 (label=0)
gray -> [[65, -23, -22], [41, 45, -85], [54, -2, 4]] -> 2 (label=2)
orange -> [[50, 28, 22], [48, 50, 37], [47, 63, 3]] -> 1 (label=1)
blue -> [[52, 77, 62], [46, 62, -52], [35, 43, -69]] -> 2 (label=2)
gray -> [[74, -23, 59], [58, 39, 58], [58, -3, 16]] -> 2 (label=2)
yellow -> [[52, 7, -3], [59, -20, 20], [80, -11, 75]] -> 2 (label=2)
lavander -> [[58, -25, 16], [50, 15, -13], [77, -68, 48]] -> 1 (label=1)
magenta -> [[46, 43, 19], [45, 40, -84], [70, -53, 55]] -> 1 (label=0)
red -> [[48, 61, -16], [50, 74, 0], [49, 70, -49]] -> 1 (label=1)
aqua -> [[44, 79, -75], [80, -43, -9], [44, 15, -45]] -> 1 (label=1)
brown -> [[57, 41, 55], [53, 76, 65], [53, 24, 29]] -> 0 (label=2)
purple -> [[47, 17, -60], [81, -76, 65], [42, 19, -43]] -> 2 (label=2)
gold -> [[74, -52, 16], [73, -42, 59], [66, -51, 41]] -> 1 (label=1)
yellow -> [[90, -13, 88], [90, -59, 86], [66, -14, 39]] -> 0 (label=0)
sky -> [[34, 56, -78], [42, 77, -79], [41, 27, -44]] -> 0 (label=0)
purple -> [[52, 86, -61], [49, 3, -22], [56, -5, 7]] -> 0 (label=0)
pink -> [[93, -41, 89], [59, -15, -10], [49, 64, -25]] -> 2 (label=2)
purple -> [[53, 81, 35], [45, 43, -41], [67, -32, 46]] -> 1 (label=1)
purple -> [[48, 10, -18], [46, 43, 19], [87, -72, 82]] -> 0 (label=0)
khaki -> [[61, -34, 20], [64, -27, 36], [61, -10, 25]] -> 0 (label=2)
yellow -> [[76, -19, 64], [56, -1, -48], [71, -61, 57]] -> 0 (label=0)
green -> [[82, -78, 63], [42, 18, -37], [50, 67, -39]] -> 0 (label=0)
pink -> [[77, -71, 70], [50, 75, 8], [48, 53, 37]] -> 1 (label=1)
purple -> [[45, 73, -63], [36, 62, -79], [75, -24, -36]] -> 0 (label=0)
blue -> [[40, 32, -68], [60, -17, 23], [52, 11, 11]] -> 0 (label=0)
gray -> [[34, 65, -97], [60, -7, 22], [49, 43, -20]] -> 1 (label=1)
gray -> [[55, -7, -6], [81, -2, 80], [53, -2, -4]] -> 2 (label=2)
red -> [[46, 50, -42], [67, -25, -24], [53, 67, 62]] -> 2 (label=2)
orange -> [[46, 32, -32], [75, 14, 77], [48, 68, 17]] -> 1 (label=1)
purple -> [[47, 60, -2], [70, -10, 50], [51, 76, 60]] -> 0 (label=0)
pink -> [[43, 32, -41], [49, 74, -54], [69, -14, -45]] -> 1 (label=1)
purple -> [[50, 84, -65], [63, -42, 37], [58, 22, 44]] -> 0 (label=0)
purple -> [[50, 20, -4], [32, 76, -103], [58, 26, 48]] -> 1 (label=0)
green -> [[76, -63, 37], [66, -32, 0], [86, -56, 5]] -> 0 (label=0)
purple -> [[48, 52, -18], [53, -4, -27], [42, 53, -54]] -> 2 (label=2)
blue -> [[43, 27, -38], [50, 72, -36], [72, -47, 10]] -> 0 (label=0)
pink -> [[65, -4, -53], [53, 85, -55], [57, -15, 8]] -> 1 (label=1)
pink -> [[56, -8, -1], [46, 25, -29], [48, 29, 3]] -> 2 (label=2)
blue -> [[51, 2, -8], [58, -13, -13], [54, 0, 2]] -> 1 (label=1)
purple -> [[76, 15, 78], [42, 19, -46], [44, 22, -60]] -> 1 (label=1)
purple -> [[82, -60, 76], [79, -39, -15], [44, 16, -45]] -> 2 (label=2)
purple -> [[33, 52, -77], [48, 25, 7], [43, 26, -39]] -> 0 (label=2)
purple -> [[56, -10, 0], [49, 43, -20], [41, 56, -59]] -> 2 (label=2)
yellow -> [[55, -4, -2], [44, 23, -34], [71, 3, 64]] -> 2 (label=2)
tan -> [[77, -50, 5], [52, 31, 32], [56, 5, 21]] -> 1 (label=2)
magenta -> [[36, 61, -77], [59, 96, -55], [74, -46, 62]] -> 0 (label=1)
beige -> [[56, 6, 23], [55, 0, 6], [60, -8, 22]] -> 0 (label=0)
green -> [[50, 13, 6], [70, -34, 52], [38, 39, -59]] -> 1 (label=1)
purple -> [[38, 79, -94], [51, 78, 10], [71, -34, 55]] -> 0 (label=0)
blue -> [[50, 67, -34], [58, -11, 17], [31, 74, -102]] -> 2 (label=2)
green -> [[54, -3, 0], [72, -47, 58], [49, 33, -18]] -> 1 (label=1)
purple -> [[45, 45, -42], [38, 33, -55], [44, 30, -36]] -> 0 (label=0)
yellow -> [[79, -3, 77], [47, 58, 0], [49, 58, 46]] -> 0 (label=0)
magenta -> [[54, -2, 4], [88, -46, 84], [52, 81, -44]] -> 2 (label=2)
pink -> [[51, 0, -13], [49, 29, -10], [65, -48, 36]] -> 1 (label=1)
yellow -> [[87, -25, 82], [69, -53, 32], [59, -15, -7]] -> 0 (label=0)
mustard -> [[58, -14, -21], [49, 24, -3], [67, 13, 63]] -> 0 (label=2)
gray -> [[47, 49, 4], [52, 5, -2], [56, -11, -16]] -> 1 (label=1)
orange -> [[53, 16, 23], [56, 0, 12], [52, 10, 7]] -> 0 (label=0)
blue -> [[77, -42, 69], [47, 24, -69], [50, 22, -17]] -> 1 (label=1)
caca -> [[69, -12, 46], [84, -64, 23], [71, -32, -17]] -> 0 (label=0)
purple -> [[38, 50, -65], [47, 75, -60], [32, 72, -101]] -> 1 (label=0)
green -> [[62, -1, -55], [63, -34, 36], [49, 87, -74]] -> 1 (label=1)
gray -> [[48, 50, -11], [55, -5, 5], [56, -17, 11]] -> 1 (label=1)
yellow -> [[46, 32, -77], [67, -43, 47], [82, -24, 75]] -> 2 (label=2)
gray -> [[48, 82, -67], [49, 5, -21], [75, 17, 78]] -> 1 (label=1)
blue -> [[50, 5, -44], [53, 4, 6], [54, 73, 65]] -> 0 (label=0)
purple -> [[50, 1, -19], [47, 35, 15], [71, -49, 18]] -> 0 (label=0)
blue -> [[35, 46, -69], [45, 26, -34], [46, 40, -37]] -> 0 (label=0)
gray -> [[52, 8, -8], [69, -50, 25], [55, 12, -63]] -> 0 (label=0)
blue -> [[53, 1, 2], [53, -2, -4], [55, -9, -22]] -> 2 (label=2)
gray -> [[87, -83, 82], [85, -57, 8], [55, -8, 4]] -> 2 (label=2)
blue -> [[45, 15, -49], [62, -27, 1], [53, 12, 17]] -> 0 (label=0)
purple -> [[43, 59, -56], [44, 16, -50], [65, -39, 13]] -> 0 (label=0)
blue -> [[46, 11, -35], [55, 86, -15], [57, -11, -3]] -> 0 (label=0)
gray -> [[81, -69, 75], [38, 53, -65], [50, 37, -23]] -> 2 (label=2)
brown -> [[53, 91, -70], [67, 1, 52], [54, 10, -61]] -> 1 (label=1)
purple -> [[74, 7, 73], [48, 51, -19], [54, -2, -1]] -> 1 (label=1)
green -> [[71, -13, 51], [79, -75, 73], [46, 47, -41]] -> 1 (label=1)
purple -> [[43, 25, -39], [66, -51, 46], [45, 14, -45]] -> 0 (label=0)
blue -> [[90, -44, 86], [40, 51, -90], [50, 76, 5]] -> 1 (label=1)
green -> [[71, -50, 20], [55, -8, 5], [48, 69, 18]] -> 0 (label=0)
green -> [[81, -77, 65], [53, 16, -66], [54, 0, 0]] -> 0 (label=0)
green -> [[71, -7, 59], [72, -65, 52], [50, 1, -31]] -> 1 (label=1)
green -> [[54, -2, 0], [69, -60, 51], [63, -20, -26]] -> 1 (label=1)
blue -> [[64, -21, -25], [69, -30, 48], [36, 42, -73]] -> 2 (label=2)
gray -> [[54, -4, 3], [69, -8, 50], [77, -73, 64]] -> 0 (label=0)
purple -> [[68, 5, 58], [36, 56, -91], [44, 68, -61]] -> 2 (label=2)
blue -> [[38, 62, -71], [46, 32, -76], [42, 49, -51]] -> 1 (label=1)
purple -> [[63, -41, 36], [75, 24, 79], [40, 53, -62]] -> 2 (label=2)
purple -> [[54, 0, 0], [50, 62, 51], [50, 31, -16]] -> 2 (label=2)
gray -> [[51, 0, -22], [53, -1, -2], [54, -5, -32]] -> 1 (label=1)
red -> [[48, 45, -34], [75, -29, -28], [47, 58, 13]] -> 2 (label=2)
red -> [[53, 9, -58], [49, 8, -15], [47, 65, 40]] -> 2 (label=2)
gray -> [[50, 74, -11], [45, 28, -35], [55, -5, -2]] -> 2 (label=2)
green -> [[62, -41, 31], [61, -2, 31], [66, -15, -40]] -> 0 (label=0)
purple -> [[46, 24, -29], [54, 0, 0], [47, 61, 1]] -> 0 (label=0)
yellow -> [[80, -56, 73], [55, 1, 9], [86, -43, 82]] -> 2 (label=2)
red -> [[36, 74, -90], [49, 71, 45], [49, 37, -27]] -> 1 (label=1)
green -> [[31, 69, -97], [61, -34, 24], [48, 45, -19]] -> 1 (label=1)
yellow -> [[57, -15, 7], [67, 0, 52], [47, 43, 7]] -> 1 (label=1)
purple -> [[40, 51, -59], [40, 36, -74], [48, 7, -21]] -> 0 (label=0)
purple -> [[54, 0, 0], [43, 64, -61], [38, 76, -89]] -> 1 (label=1)
purple -> [[50, 2, -20], [45, 43, -40], [80, -48, -3]] -> 1 (label=1)
pink -> [[43, 26, -40], [60, -7, -44], [56, 92, -61]] -> 2 (label=2)
green -> [[55, 0, 7], [59, -4, 19], [57, -22, 17]] -> 2 (label=2)
blue -> [[54, -5, -29], [78, -61, 71], [51, 69, 59]] -> 0 (label=0)
green -> [[70, -51, 25], [42, 36, -46], [74, 18, 76]] -> 0 (label=0)
turquoise -> [[48, 69, 40], [38, 49, -65], [76, -25, -36]] -> 2 (label=2)
bright -> [[48, 57, -41], [45, 20, -29], [49, 23, -3]] -> 0 (label=0)
brown -> [[55, 3, 16], [43, 44, -46], [54, -3, 1]] -> 0 (label=0)
gray -> [[59, -26, 17], [55, -5, 6], [63, -20, -22]] -> 1 (label=1)
gray -> [[58, -14, -14], [55, -4, 6], [46, 38, -82]] -> 1 (label=1)
aqua -> [[32, 76, -103], [79, -61, 25], [70, -55, 56]] -> 1 (label=1)
gray -> [[48, 7, -18], [64, 36, 68], [78, -62, 71]] -> 0 (label=0)
red -> [[60, 59, 69], [76, -64, 39], [53, 69, 63]] -> 2 (label=2)
gray -> [[54, 84, -6], [53, -1, -3], [54, -6, -19]] -> 1 (label=1)
purple -> [[35, 45, -75], [48, 86, -77], [62, 14, 50]] -> 1 (label=1)
blue -> [[62, -19, -19], [88, -15, 85], [47, 64, 33]] -> 0 (label=0)
green -> [[66, -30, 42], [61, -15, -30], [60, 11, 42]] -> 0 (label=0)
green -> [[71, -16, 52], [48, 44, -32], [62, -5, -49]] -> 0 (label=0)
pink -> [[51, 90, -75], [53, 23, 28], [52, 79, -23]] -> 2 (label=2)
pink -> [[61, -36, 29], [48, 58, -20], [67, 36, 72]] -> 1 (label=1)
yellow -> [[95, -26, 92], [47, 56, -6], [86, -82, 82]] -> 0 (label=0)
grapes -> [[69, 21, 70], [52, -2, -33], [42, 46, -51]] -> 0 (label=2)
purple -> [[44, 84, -85], [61, -37, 30], [66, -3, 47]] -> 0 (label=0)
green -> [[73, -34, 60], [35, 76, -95], [54, 91, -63]] -> 0 (label=0)
beige -> [[45, 40, -40], [55, -8, -21], [61, -6, 24]] -> 2 (label=2)
red -> [[48, 63, 47], [49, 51, -31], [61, -33, 30]] -> 0 (label=0)
green -> [[64, 49, 72], [82, -78, 77], [38, 67, -79]] -> 1 (label=1)
blue -> [[54, -3, 0], [60, -31, 21], [44, 16, -49]] -> 2 (label=2)
grape -> [[46, 65, -52], [44, 81, -78], [46, 54, 30]] -> 2 (label=0)
blue -> [[46, 38, -82], [57, -17, 8], [47, 9, -25]] -> 0 (label=0)
yellow -> [[61, -33, 29], [95, -26, 92], [54, 0, 0]] -> 1 (label=1)
blue -> [[84, -78, 59], [44, 15, -35], [58, 10, -64]] -> 2 (label=2)
purple -> [[37, 60, -74], [78, -56, 16], [49, 73, 31]] -> 0 (label=0)
purple -> [[34, 50, -81], [39, 67, -75], [49, 68, -14]] -> 1 (label=1)
blue -> [[64, -35, 9], [67, -26, -21], [48, 7, -21]] -> 1 (label=1)
gray -> [[53, 3, 1], [56, -12, 4], [53, 3, -3]] -> 0 (label=1)
orange -> [[75, -25, 63], [66, -22, -27], [51, 62, 55]] -> 2 (label=2)
teal -> [[50, 10, -12], [77, -46, -2], [96, -27, 93]] -> 0 (label=1)
purple -> [[53, -5, -15], [37, 44, -78], [41, 43, -51]] -> 2 (label=2)
purple -> [[79, -75, 73], [53, 4, -3], [71, -31, -18]] -> 1 (label=1)
gray -> [[57, -6, 13], [67, -5, 49], [49, 17, 7]] -> 2 (label=0)
green -> [[62, -23, 31], [49, 15, -16], [73, -66, 54]] -> 2 (label=2)
yellow -> [[51, 15, -7], [55, -6, 3], [66, -12, 37]] -> 2 (label=2)
purple -> [[51, 19, -12], [32, 59, -86], [47, 56, -9]] -> 1 (label=0)
purple -> [[48, 36, -11], [47, 59, 19], [52, -1, -34]] -> 0 (label=0)
green -> [[72, -31, -21], [69, -56, 41], [47, 31, -29]] -> 1 (label=1)
gray -> [[77, -8, 71], [54, -3, 3], [63, -43, 34]] -> 1 (label=1)
green -> [[59, -26, 23], [72, -65, 54], [53, 83, -28]] -> 1 (label=1)
pink -> [[52, 80, -39], [79, -44, -8], [54, 0, 0]] -> 0 (label=0)
orange -> [[62, -34, 18], [70, 34, 75], [49, 70, 46]] -> 1 (label=1)
gray -> [[54, 0, 0], [58, -13, 15], [56, 2, 16]] -> 0 (label=0)
seafoam -> [[82, -57, 11], [66, -3, 46], [46, 24, -68]] -> 2 (label=0)
brown -> [[55, 10, 22], [53, 65, 60], [64, -36, 14]] -> 0 (label=0)
aqua -> [[46, 67, -53], [52, 8, -6], [64, -40, 21]] -> 2 (label=2)
orange -> [[89, -49, -10], [60, 17, 47], [58, -17, 0]] -> 1 (label=1)
red -> [[52, 78, 60], [73, -32, -20], [86, -75, 82]] -> 0 (label=0)
brown -> [[36, 68, -85], [55, -5, 0], [57, 4, 22]] -> 2 (label=2)
purple -> [[80, -79, 75], [52, 89, -70], [56, -7, -4]] -> 1 (label=1)
pink -> [[49, 4, -19], [39, 69, -76], [49, 43, -24]] -> 2 (label=2)
aqua -> [[70, -50, 21], [50, 72, -38], [61, -20, 27]] -> 0 (label=0)
gray -> [[54, -4, -3], [49, 38, -19], [67, -25, 45]] -> 0 (label=0)
lime -> [[65, -45, 30], [82, -78, 63], [54, -6, -26]] -> 1 (label=1)
yellow -> [[78, 14, 80], [53, 2, 2], [62, -21, -10]] -> 0 (label=0)
gray -> [[47, 9, -26], [50, 14, 1], [52, 1, -4]] -> 2 (label=2)
olive -> [[78, -62, 28], [64, -26, 36], [62, -38, 23]] -> 1 (label=1)
blue -> [[52, 27, 27], [50, 35, -24], [33, 66, -97]] -> 2 (label=2)
purple -> [[48, 8, -18], [64, -2, 42], [43, 71, -67]] -> 2 (label=2)
purple -> [[37, 34, -57], [77, -73, 69], [49, 60, -29]] -> 2 (label=2)
gold -> [[55, -9, -13], [77, -3, 74], [54, 13, 23]] -> 1 (label=1)
gray -> [[55, -8, 6], [35, 59, -77], [53, 79, 61]] -> 0 (label=0)
gray -> [[49, 32, -15], [66, -27, -10], [58, -17, 5]] -> 2 (label=2)
green -> [[84, -2, 84], [53, 55, 54], [72, -64, 54]] -> 2 (label=2)
orange -> [[48, 40, -30], [59, -1, -51], [57, 34, 51]] -> 2 (label=2)
green -> [[65, -43, 42], [53, 3, -2], [33, 51, -79]] -> 0 (label=0)
gray -> [[52, -2, -22], [34, 63, -83], [49, 33, -18]] -> 0 (label=0)
barney -> [[49, 72, 6], [60, -19, -11], [46, 71, -60]] -> 0 (label=2)
brown -> [[55, -6, 6], [46, 30, -75], [57, -2, 13]] -> 0 (label=2)
blue -> [[51, 2, -13], [55, -6, 5], [59, -17, -11]] -> 2 (label=2)
green -> [[63, -22, -13], [57, 91, -38], [77, -69, 49]] -> 2 (label=2)
neon -> [[72, -40, -3], [84, -82, 78], [49, 69, -16]] -> 1 (label=1)
purple -> [[53, 15, -64], [62, -37, 23], [48, 43, -13]] -> 2 (label=2)
green -> [[66, -2, 49], [89, -66, 21], [82, -67, 77]] -> 2 (label=2)
purple -> [[50, 62, -38], [53, 3, -2], [47, 45, 6]] -> 0 (label=0)
orange -> [[56, 69, 67], [56, -12, 5], [48, 70, 41]] -> 0 (label=0)
purple -> [[51, 89, -71], [54, 84, 9], [63, -22, 32]] -> 0 (label=0)
purple -> [[49, 29, -10], [51, 9, -11], [48, 26, 11]] -> 0 (label=0)
gray -> [[51, 0, -15], [53, 0, -2], [55, -7, 1]] -> 1 (label=1)
gray -> [[53, 2, -1], [52, -3, -29], [45, 75, -68]] -> 0 (label=0)
green -> [[47, 54, 36], [80, -76, 66], [64, -31, 2]] -> 1 (label=1)
pink -> [[73, -37, -9], [70, -56, 35], [48, 65, 1]] -> 2 (label=2)
peach -> [[55, 14, 28], [50, 14, 1], [78, -65, 72]] -> 1 (label=0)
sky -> [[83, 1, 83], [52, 51, 48], [81, -37, -22]] -> 2 (label=2)
purple -> [[42, 28, -43], [44, 47, -47], [46, 11, -33]] -> 1 (label=1)
blue -> [[42, 48, -52], [31, 67, -94], [48, 68, 40]] -> 1 (label=1)
gray -> [[61, -6, 26], [56, -1, 10], [56, -6, 8]] -> 1 (label=1)
gray -> [[50, 4, -17], [41, 45, -54], [44, 23, -62]] -> 0 (label=0)
green -> [[66, -15, -39], [72, -45, 57], [56, -11, 3]] -> 1 (label=1)
grape -> [[50, 76, 1], [47, 50, -1], [49, 46, -27]] -> 0 (label=2)
purple -> [[63, -27, -1], [50, 62, -40], [47, 57, -9]] -> 1 (label=1)
brown -> [[68, -34, 47], [86, -83, 73], [81, -71, 76]] -> 0 (label=0)
teal -> [[47, 77, -61], [70, -48, 19], [69, -28, 49]] -> 1 (label=1)
aqua -> [[54, 0, 0], [48, 69, 37], [75, -39, -10]] -> 2 (label=2)
purple -> [[45, 21, -31], [66, -25, 40], [69, -14, -44]] -> 0 (label=0)
gray -> [[49, 17, 5], [55, -8, 8], [57, -20, 11]] -> 0 (label=1)
purple -> [[39, 69, -76], [92, -21, 89], [66, -47, 29]] -> 0 (label=0)
purple -> [[51, 72, 59], [59, -22, 8], [46, 23, -28]] -> 2 (label=2)
blue -> [[45, 64, -56], [33, 77, -101], [46, 54, 21]] -> 1 (label=1)
gray -> [[53, -1, -40], [54, 0, 0], [59, 37, 57]] -> 1 (label=1)
purple -> [[65, -26, -11], [48, 38, -11], [72, -41, 59]] -> 1 (label=1)
purple -> [[47, 50, 6], [56, 90, -47], [47, 65, -51]] -> 2 (label=2)
blue -> [[63, -22, -12], [67, -10, 43], [43, 30, -40]] -> 2 (label=0)
orange -> [[60, -26, 10], [59, 25, 49], [33, 74, -98]] -> 1 (label=1)
green -> [[62, -9, 27], [66, -42, 16], [41, 41, -52]] -> 1 (label=1)
blue -> [[61, -20, -5], [48, 48, -20], [84, -35, 78]] -> 0 (label=0)
neon -> [[51, 82, -58], [48, 30, -27], [49, 34, -18]] -> 0 (label=0)
blue -> [[47, 38, 19], [44, 83, -82], [36, 40, -69]] -> 2 (label=2)
dull -> [[60, -32, 23], [70, -57, 39], [70, -48, 53]] -> 2 (label=0)
green -> [[65, -41, 19], [49, 46, -22], [73, -28, 58]] -> 0 (label=0)
green -> [[65, -24, -20], [78, -73, 62], [40, 76, -82]] -> 1 (label=1)
gold -> [[66, -23, 41], [63, -38, 23], [60, -20, 25]] -> 0 (label=0)
pink -> [[47, 47, -1], [59, -22, 22], [44, 47, -44]] -> 0 (label=0)
red -> [[70, -58, 40], [50, 18, 0], [54, -3, 1]] -> 1 (label=1)
gray -> [[51, 77, 7], [63, -10, -43], [55, -1, 4]] -> 2 (label=2)
gray -> [[79, -55, 11], [50, 19, 13], [54, 0, 0]] -> 2 (label=2)
green -> [[52, 9, -5], [50, 71, -38], [68, -41, 8]] -> 2 (label=2)
blue -> [[33, 53, -82], [70, -58, 40], [60, 5, 34]] -> 0 (label=0)
purple -> [[74, -67, 54], [58, -6, -42], [45, 53, -47]] -> 2 (label=2)
orange -> [[80, -53, 8], [68, 11, 63], [57, -10, -31]] -> 1 (label=1)
gray -> [[53, 3, -2], [42, 75, -77], [90, -60, 86]] -> 0 (label=0)
gray -> [[44, 44, -87], [75, -6, 67], [52, 5, 0]] -> 2 (label=2)
green -> [[49, 70, -4], [62, -38, 34], [75, -42, -5]] -> 1 (label=1)
gray -> [[59, 10, 36], [69, -44, 51], [56, -11, 10]] -> 2 (label=2)
neon -> [[66, -34, 44], [86, -79, 81], [53, 2, -1]] -> 1 (label=1)
blue -> [[73, -64, 61], [56, 89, -36], [54, -5, -34]] -> 2 (label=2)
red -> [[51, 10, 3], [64, -38, 37], [48, 30, 16]] -> 2 (label=2)
gray -> [[59, -13, 19], [55, 3, -51], [53, -1, -1]] -> 2 (label=2)
green -> [[61, -19, -7], [52, 3, -6], [58, -20, 18]] -> 2 (label=2)
gray -> [[47, 59, -6], [46, 43, 11], [50, 27, -12]] -> 2 (label=2)
purple -> [[60, 0, -55], [46, 56, 30], [35, 77, -97]] -> 2 (label=2)
brown -> [[58, 29, 50], [53, 79, 66], [53, 82, -19]] -> 0 (label=0)
purple -> [[49, 38, 28], [35, 44, -74], [47, 12, -22]] -> 1 (label=2)
orange -> [[70, -5, 58], [78, -54, 70], [74, -48, 7]] -> 0 (label=0)
purple -> [[50, 88, -73], [60, 14, 42], [93, -38, 89]] -> 0 (label=0)
orange -> [[45, 18, -29], [62, -21, 29], [66, 36, 70]] -> 2 (label=2)
gray -> [[50, 45, 37], [59, -20, 4], [45, 53, -47]] -> 1 (label=1)
yellow -> [[35, 43, -68], [48, 43, -18], [89, -47, 85]] -> 2 (label=2)
brown -> [[51, 20, 17], [91, -39, 88], [88, -57, 4]] -> 0 (label=0)
olive -> [[62, -31, 31], [35, 56, -76], [56, -10, 2]] -> 1 (label=0)
purple -> [[49, 59, -30], [43, 57, -55], [73, 3, 69]] -> 1 (label=1)
orange -> [[53, 39, 42], [50, 74, -13], [51, 10, -11]] -> 0 (label=0)
green -> [[60, -24, 26], [46, 20, -28], [58, 5, 29]] -> 0 (label=0)
pink -> [[49, 58, -31], [75, -66, 46], [68, -11, -47]] -> 0 (label=0)
blue -> [[40, 34, -69], [41, 42, -50], [59, -17, -2]] -> 0 (label=0)
brown -> [[66, -15, 40], [74, -33, 61], [50, 65, -36]] -> 0 (label=0)
brown -> [[50, 15, -13], [48, 9, -18], [52, 7, 5]] -> 2 (label=2)
gray -> [[60, 54, 67], [55, -6, -7], [52, 79, 31]] -> 1 (label=1)
blue -> [[82, -78, 77], [54, -7, -28], [52, 90, -70]] -> 1 (label=1)
green -> [[76, -60, 28], [87, -18, 83], [47, 24, -27]] -> 0 (label=0)
gray -> [[53, 1, -2], [54, -7, -18], [54, 2, 4]] -> 0 (label=0)
blue -> [[54, 6, 12], [34, 46, -75], [74, -69, 64]] -> 1 (label=1)
gray -> [[80, -15, 73], [54, 0, 0], [66, -41, 17]] -> 1 (label=1)
gray -> [[49, 8, -16], [52, 80, 27], [54, -1, -43]] -> 0 (label=0)
green -> [[68, -43, 49], [34, 46, -75], [63, -19, -28]] -> 0 (label=0)
purple -> [[45, 39, -39], [78, -74, 71], [77, -40, -12]] -> 0 (label=0)
purple -> [[48, 39, -11], [66, -43, 18], [53, 2, -1]] -> 0 (label=0)
green -> [[65, -49, 40], [65, -9, 37], [47, 16, -25]] -> 0 (label=0)
neon -> [[50, 32, 25], [84, -78, 79], [73, -50, 61]] -> 1 (label=1)
green -> [[53, 81, 6], [61, -24, 27], [45, 12, -42]] -> 1 (label=1)
brown -> [[52, 20, 22], [68, -14, 43], [49, 70, -6]] -> 0 (label=0)
gray -> [[51, 16, -64], [54, -2, 1], [83, -82, 79]] -> 1 (label=1)
tan -> [[49, 13, -16], [65, 13, 57], [32, 70, -94]] -> 1 (label=1)
orange -> [[40, 63, -68], [56, -9, -4], [58, 30, 50]] -> 2 (label=2)
green -> [[66, 5, 53], [61, -12, 26], [70, -9, 53]] -> 1 (label=1)
blue -> [[42, 31, -43], [66, -40, 42], [36, 42, -73]] -> 2 (label=2)
orange -> [[55, 27, 38], [86, -77, 52], [47, 68, -54]] -> 0 (label=0)
purple -> [[49, 31, -22], [88, -30, 84], [33, 51, -77]] -> 0 (label=0)
purple -> [[67, 39, 73], [37, 79, -97], [81, -17, 72]] -> 1 (label=1)
pink -> [[83, -45, 78], [45, 18, -30], [52, 79, -31]] -> 2 (label=2)
gray -> [[61, -19, -17], [54, -6, 3], [63, -33, 9]] -> 1 (label=1)
blue -> [[82, -23, 75], [58, -1, 22], [41, 44, -53]] -> 2 (label=2)
blue -> [[41, 47, -54], [36, 39, -64], [46, 15, -27]] -> 1 (label=1)
green -> [[78, -64, 35], [69, -24, -30], [57, -18, 14]] -> 0 (label=0)
green -> [[49, 19, 4], [63, -34, 13], [38, 33, -56]] -> 1 (label=1)
yellow -> [[47, 64, -49], [74, -11, 62], [41, 29, -66]] -> 1 (label=1)
